"","loadings"
"TAS2R60",0
"EFCAB9",0
"BRSK1",0
"TFPI",0.0083697820963119
"GIT1",0.00863755193686935
"C1orf55",-0.00218252995061585
"FAM127B",0.0218492878280438
"TXNRD2",0.0192962511512358
"MAT1A",-0.00148837543763021
"UGT2B15",-0.00872415956837801
"CCNE2",-0.00132534444895365
"CRY1",0.00112846045556898
"DHX38",-0.000481465568579235
"TCL1A",0
"MAP2K2",-0.00149695730982657
"PRTFDC1",0.0111944346111493
"ZNF526",0.000708952832684787
"CEP350",0.000328201915981025
"CYP11A1",0
"GPRASP2",-0.00559796849007181
"KCNJ3",-0.00611546564254168
"CCDC111",-0.00193982513226295
"FSTL4",0
"PSMD8",0.00358525730044293
"TMEM150A",-0.00461078290083204
"PFDN1",0.00383121715324175
"GPR63",-0.0102065609783558
"PTPRJ",-0.00331855278291596
"MALSU1",0.0179709126113648
"BMP3",-0.011680680914775
"ERCC6",0.0222600860585421
"SNAPC3",0.0085276048383598
"PTPRH",0
"FARSA",0.000658151189701274
"SSTR2",-0.0155090659088768
"WNT1",0
"CACNA2D2",0
"WRN",-0.0031195665073999
"C15orf2",-0.0105476398315941
"DOK2",0
"SNAP23",0.0065342335138137
"PAGE5",0
"PCDHB16",-0.0145593904025874
"ANAPC11",0.00696127227698657
"FLRT3",-0.00311284820997628
"RXFP1",-0.00538904631973561
"ALG10B",-0.00575997483035187
"LAIR1",-0.0211515121822188
"KRT4",0
"CLEC12A",0.000993240712241256
"POSTN",0.0110178033349549
"AS3MT",-0.0106793978228377
"CADM1",-0.00333339291653056
"NFAM1",0.00913388210542346
"SLC37A3",0.00454576172853656
"PPCDC",0.00238929148194022
"ADCY9",0.000857283240411495
"LIG3",0.0045087462799915
"EPS8L3",0
"FCN1",0
"C1orf159",-0.00404937130458046
"HIST1H4D",0
"COL9A3",0
"C2orf43",0.00277521674875987
"BTN1A1",0
"CYSLTR2",0
"FHOD3",0.00638696019240871
"C17orf28",0
"HAMP",-0.00133508784841355
"SEC61B",0.0046214966724596
"FNDC3A",0.01425326641769
"GLP1R",-0.00514077579803855
"EYA1",-0.0034707686134401
"KRTAP19-5",0
"CA3",0
"HIST1H2BN",0.000751202965094917
"HLCS",-0.00658295184256439
"NACC2",-0.00158954616469308
"AGPS",0.00348530311909525
"C1orf53",-0.0034718342922009
"SLC52A2",-0.00767242825837847
"RNF175",-0.00728095197676116
"TUBA3C",0.003498067555082
"CYLC1",0
"OTUD6B",-0.00342642993467898
"MAGEL2",-0.00364792914393392
"GDPD2",-0.00276472546455504
"FOXE3",0
"C20orf118",0.000511435697496651
"MRC2",0.00442841278767084
"C6orf203",0.00447431557701585
"AZIN1",0.0133390642085828
"FAM151B",-0.0044477061465588
"ZBTB4",0.0144412498105313
"NUP107",0.00322217073510509
"KLHL29",0.0104101143752306
"ALDH3B1",0.00344297385108397
"CD7",0
"PPM1F",0.00433709431445276
"KCNAB2",0.00121870584674169
"ADCY6",-0.00115222294571693
"MLN",0.000848810718193309
"MMD",0.00987276748679731
"PPT2",-0.00264911530009712
"UNC119",0.00933160739377279
"C14orf166",0.0207582470307577
"PRR3",0.00544431781194385
"HEPACAM",-0.000811709384806053
"TMEM50B",0.015000172319086
"SEC61A1",0.0107896537506418
"ZNF836",0.0123128159602126
"MRPL17",0.0134711335891371
"RASEF",0.00578644534453381
"GBP7",0
"RGMA",-0.0033798111749312
"GPS2",0.00969424968575537
"ARHGEF7",0.00428792425033276
"ZNF726",-0.00298963500295072
"OSBPL10",-0.00142580338032588
"UPK3B",-0.0170411491289879
"ENGASE",0.00196034403045497
"KIAA1324",-0.00908705149038726
"PRELID2",-0.00997522926637528
"PRR7",0
"MYBBP1A",0.00258442359241405
"TSC2",-0.00487637479695838
"ITM2A",0
"HAS1",0
"ARMCX1",-0.00280066618396811
"LRRC14B",0
"FGF5",0.00947383680762271
"CCNA1",0
"SERPINA7",0
"DDB1",0.00361379460576684
"TST",0.00175768366019023
"TMEM74B",0
"PSMB7",0.00868545846833735
"PITX2",-0.00276787251501615
"OR2W5",0
"THG1L",-0.00543700093506106
"GPR133",0.00310589135121238
"BNIP3L",0.00559048876005715
"OR4N5",0
"NUDT13",-0.00254855995316687
"C15orf38",-0.00307823232208642
"HMOX2",-2.55545505609656e-06
"WFDC8",-0.0168180067506462
"IRAK3",-0.00429899574637909
"HDGF",0.00227941971216397
"PIR",0.00206022230649192
"TBP",-0.00503164795787238
"MZT1",0.00355894151604313
"METTL15",0.00154821781010588
"TESC",0
"NRIP2",-0.0190535098499595
"MCCC1",0.00634986735147383
"SREBF2",-0.0107149237235011
"C1orf105",0
"CCDC77",-0.00132576747173688
"C7orf10",0.00743621479437627
"TH1L",-0.000113445578319772
"AGAP6",0.0067898020083055
"KAT2A",-0.00432710753917664
"SHANK3",-0.000625260234576712
"ZNF880",-0.000455039473728422
"RAET1G",2.61575606450013e-05
"OR5D13",0
"CNRIP1",0.00161994191290642
"NHLH1",0
"ANXA2R",0.00218810312319847
"FAM19A1",-0.00762725275597799
"CELF5",-0.00322475019098334
"NDUFB7",0.0122811711867206
"UCP2",0.0159139597128625
"C5orf42",-0.000723467988829079
"RPL35A",0.0274828897226205
"CA8",0
"IL1B",-0.00362207791841111
"SEC31B",-0.000709194907331165
"ZFHX4",-0.00460675993616408
"KLK3",0
"SCNN1D",0.000178993332485045
"OR11H1",0
"CTIF",0.00245104282945256
"PHYH",0.00909111596148759
"FMNL1",-0.00191904382307355
"IGDCC3",0
"PPP6C",-0.00762405809660855
"TTLL7",-0.00150302636686419
"CHCHD5",0.0167679021377522
"AHSP",0
"ACAA1",-0.00509636543030332
"ARL2",0.0248353493635531
"PTPRN",-0.00313238671646792
"CCDC78",-0.0007723276589261
"SULT1B1",0
"FGD5",0
"ATP5J2-PTCD1",-0.00122739442640512
"BOK",-0.00124991118358175
"CSNK1G2",-0.00136384053289241
"ZHX3",-0.00215418719246134
"LOC100129480",-0.0176565081905262
"GRK7",-0.00358391632966146
"ERBB2IP",-0.000861690547437027
"LPPR2",0.000248755407227438
"TBPL2",0
"CTDSP1",-0.00440125466346991
"UTP20",-0.00421105496430039
"PPP1R14B",0.0025269632716616
"EPHX4",0
"FLJ27352",-0.00347512724200306
"OR52N1",0
"EIF2C1",0.00264459970444163
"COPS2",0.00929638474866978
"SPAG11A",0
"PNPLA2",0.0147615964830344
"LOXL4",0.000299724274504604
"MS4A13",0
"SIAE",-0.00697805137708506
"UBR4",-0.00544303574303407
"MUTYH",-0.00181462773893146
"NXT1",0.0223911518124739
"TBC1D12",-0.00453319002876594
"CD248",0.00207759314065329
"LGALS4",0
"FAM89B",-0.00593367701136674
"ITM2C",0.0155061769474208
"BBOX1",0
"POLR3F",0.00763958467532739
"OR5B17",0
"ACRC",-0.0017790885157712
"CHEK2",0.00998998109282972
"THBD",-0.00394182689970167
"TMEM14C",0.0023416558590411
"TM4SF18",0
"STX4",0.0144596428379504
"CDAN1",-0.00746476493163568
"SLC22A5",-0.00297329001747532
"RNF32",0.00315743292663195
"EMP3",0.0117037642824675
"TRPC7",0
"LECT2",0.0018944915344361
"C11orf46",0.00646764064357864
"PEG10",0.0195078155347245
"ABCC3",-0.000451287240862071
"FLG2",-0.0102937448216721
"SIK2",-0.00525178336091728
"LDHAL6B",0
"KCNN1",0
"NME6",-0.00443794770388757
"KRT2",0
"CHCHD1",0.0106476101434635
"LPPR3",-0.00595510470943234
"HYAL1",0.000297452990884217
"UBQLN3",0
"ABLIM1",-0.00949288482849022
"IMP3",0.0169825867039857
"ADAM32",-0.000886947169376066
"NKAIN4",0
"LPAR4",-0.00278749744940999
"OR2H1",-0.00108366768841006
"PAXIP1",-0.0015395996251696
"CCDC106",-0.00170285518255569
"ADAMTS8",0
"ANKS6",-0.00138057315991614
"LEPREL2",-0.00829445654510731
"LAMP5",0
"MAGEB18",0
"ZNF625",-0.00886862860977424
"EEF1A1",0.0242729494086192
"MED23",-0.00375622529098494
"CCNG1",0.0193828916764239
"C10orf81",0
"NANOGNB",-0.00649612139520294
"OR4C3",0
"TCEB3C",0
"KDM4B",-0.00376012407553892
"TMEM79",0.00104552985659192
"UNC50",0.0103965675063342
"WDR61",0.0131893879036418
"ENDOD1",0.00550470037787085
"GCGR",0
"CTAGE9",0.000458775735139787
"REG3G",0
"INS",0
"MBTPS2",0.000849191575511084
"ALG1L2",-0.000178102521951807
"CDS1",0
"CTNND2",0
"LRRC72",0
"ZCCHC4",0.00444951294873667
"OR2T4",0
"LGALS3BP",0.00316173240520981
"ZNF273",-0.0170472158893333
"DENND1A",-0.00343266692181573
"MYO18A",-0.00154617976149055
"NOP14",0.0012490992081808
"ZNF780B",-0.00493379731209347
"MNF1",0.0182274589017594
"SRGAP1",0.006881533369976
"RTCD1",0.0215193064783091
"C9orf11",0
"SCN2A",-0.00263274686168436
"PTBP2",0.00159006019272806
"ABCB5",-0.0217901364136332
"FAM205A",0
"SOX30",-0.000208891525273938
"PCDHAC1",0
"ALG6",-0.00130605463997471
"HRAS",0.000822881583768167
"SYNE2",0.00051677228891654
"PRR4",0.00751941847435586
"TMEM2",-0.000928418019103738
"XIRP1",0
"HPS3",0.00617014989395383
"CSGALNACT1",-0.00296508481943219
"PEX13",-0.0119936942362452
"H3F3A",0.016384198707417
"COL4A2",0.00522717570404996
"TEFM",-0.0035184251367001
"OR4F16",0
"IFT27",0.00243357304784433
"RDH5",-0.00118797195490744
"MYLK2",0
"TPD52L3",0
"LRRC16B",0
"VPS28",-0.00761241009383847
"GCSH",0.00262336294669849
"ASGR1",-0.00246418595928473
"JOSD1",0.00732133380238559
"SLX4",0.00444204704060126
"ADRB2",0.00737949446894478
"C16orf3",0.00217055364751435
"STX7",-0.00563460790131527
"CDK19",0.000172772853202594
"PSMC5",-0.00149279916856238
"COX7B",0.0217343854148955
"TRIM36",0
"ENOX1",-0.00210247269146757
"GPX3",0.00110249186806965
"CRLF2",0
"CDC42EP4",0.018494634974187
"KRT20",0
"SDCCAG8",-0.00107292526097744
"OR6C4",0
"CC2D2A",-0.000363997420979692
"C17orf98",-0.00344523216566775
"VDAC2",0.00790625039601151
"HSPBAP1",0.000213718679272299
"TADA3",0.00032587222100663
"SP100",-0.00725755068523916
"DYNC1LI1",-0.00267702921344435
"OR5L1",0
"MYO1F",-0.0100124784771317
"CSRP3",0
"HRG",0
"MAP3K10",0
"DUSP7",0.00914038195676654
"TACO1",-0.0018676934443571
"PRTN3",0
"AZI2",0.016423070523413
"PKIA",-0.00249617756769481
"ZNF670",0.000283894342043412
"GTF2E1",0.00248464061453372
"GIMAP7",0
"OR7A17",0
"ZNF296",0.00147782947923918
"LDLRAP1",0.00272658529830666
"SVOPL",0
"CSH1",0
"RAB28",-0.00315973794422828
"MNT",0.0159084725761021
"ATHL1",0.00107654125682397
"IQCH",-0.00475548288527227
"CNOT3",0.0103060400896645
"BMF",-0.00814895954679937
"ZC3H7A",0.00543648052280645
"SPACA7",0
"LYPD6",-0.00102914776419179
"DHRS11",0.00582864075566848
"DNHD1",-0.00119976214204091
"CCDC99",-0.000954689846858351
"LGALS16",0
"NEUROD2",0.00148936631088862
"CCL8",0
"NKPD1",-0.0161001748567907
"NOP2",-0.000950721485224508
"CDY2A",-0.00184377959411273
"METTL23",-0.00354532689724152
"OTOF",0
"KRTAP13-3",0
"PRSS12",0.00528249970281989
"SSX5",-0.00302025880043133
"REPIN1",0.00232804323111156
"C15orf52",0.00109030155984833
"ABCC11",0
"USP17L8",0
"GRM4",-0.00976531094334131
"DKK3",0.0100069031234162
"ZDHHC15",-0.0154197815434103
"FAM69C",0
"FAM124A",-0.0182526972840293
"SCTR",0
"FNDC8",0
"SUCLG2",0.0012593882635476
"ARSH",0
"HRH3",0
"RRH",-0.00384511988965968
"CCNC",-0.00448458433784241
"TMEM169",-0.0167632801409297
"ZNF415",0.013131769604018
"UBE2J2",-0.00155377185325862
"HPGD",0
"ZNF18",-0.00179698653901715
"TAAR8",0
"SLC22A17",-0.00487283420125146
"PHKB",-0.00575831192270851
"PRTG",-0.00171221451034928
"VEGFA",0.00702061895209237
"FBXO21",-0.00354402558601122
"CDH3",-0.00173722277839927
"NME1-NME2",0.0154513783637869
"SETD5",-0.00129228195982114
"LRRC57",-0.00404564887386114
"FCRLA",-0.00129531959578187
"C1QC",0
"TEX15",0
"GEMIN7",0.0027326203062955
"PRR23B",0
"CCDC28A",-0.00118554608913231
"OR12D3",0
"TSPY3",0
"HPS1",-0.00392184396209079
"ICOS",0
"BNIP2",0.00646928195739424
"OR5I1",0
"TAB2",-0.000853203577877749
"MTMR10",0.00157607223318923
"PLSCR4",0.0129051944033053
"PAAF1",-0.00386881067132576
"PDLIM3",0
"RNF2",-0.00216502309289394
"PGD",-0.000180424415416682
"UNC79",-0.0025818138638027
"GEMIN2",0.00100109498007208
"TMEM37",0
"BBC3",0.00520379988820581
"LELP1",0
"ISCA1",0.0161322651917992
"CHERP",0.0158155761342002
"OR8D2",0
"SEC13",0.0073177981675336
"TDRD5",0
"TRAPPC11",-0.00705706389585046
"SLC35G3",0
"OR1L3",0
"OR51S1",0
"NPHP1",0.00584801154786337
"UPK1A",-0.00111005928996988
"FAM186A",0
"MSRB1",-0.00240690876045627
"TRIM11",0.00480803688879531
"TTC16",0
"BEX2",0
"MRPS11",0.00041125494407709
"GLIS3",-0.00782608072861711
"CD55",0.00530622466074199
"SAP30L",0.0159680637578108
"PDP2",-0.00625993437396063
"PINK1",-0.00258454016205765
"POLR3K",0.00479935832469039
"C20orf141",-0.000208891525273938
"GC",-0.000266746269797896
"DCUN1D5",0.00285155056250029
"C10orf88",-0.00171255140984045
"AGR3",0
"NME3",-0.0025849982602468
"FCRL3",0
"TMPRSS9",-0.000614822471411055
"TRAPPC9",-0.00284316291606825
"IFT172",0.00148638510236567
"RINT1",0.0125283938866686
"NIPA2",-0.00280546918704291
"CCDC71L",0.00137699965149152
"FRYL",0.00361750201302724
"CTPS2",-0.00903496863092227
"ZNF135",-0.0024344499823616
"OPALIN",0
"NPY5R",0
"MZT2B",0.0080479177819283
"TAF11",0.0068965103048
"RPL36A-HNRNPH2",0.00676459667289864
"DCUN1D1",0.00621022510473269
"BMP6",0
"CCDC85B",0.00982018390040398
"PDHX",-0.00285634618065846
"CDC42EP3",0.00755596890461523
"PHF6",0.00664310485531411
"LARP1",0.00987799208248097
"ATF2",0.00698906082454959
"KLB",-0.0111394338719954
"TCF25",-0.00557626342133986
"CDCA7",-0.00129557122471542
"GAL3ST4",-0.00578229546001906
"TMEM204",0.000142821124812248
"KIF3A",-0.00136571783650375
"APP",0.00428540961802355
"DHRS2",-0.0132077546772837
"LOXHD1",0
"UBE2M",-0.00185626777507361
"SGK2",0
"SNRPN",0.00537648180098937
"TNFAIP1",0.0106163273611452
"LPHN3",0
"FLJ25363",-0.0138812955236838
"TNFSF12",-0.00295177345371179
"SYT14",-0.00160946531322165
"KIF20A",0.00565619458445078
"TJP1",0.00256963123360883
"AGRN",-0.00457161512399956
"B3GNT3",-0.0149386120766325
"TEX261",-0.0015302522317452
"HBG2",0
"ZBTB16",0
"ACADM",0.0044728589472068
"ZNF555",-0.000430458306790682
"CCDC167",0.00801595158980098
"CDSN",0
"MSH2",-0.0028157250794144
"KIAA1524",0.000443327715092155
"TP53INP2",5.14390790436562e-05
"FAM126B",0.0181025994849847
"APOA5",0
"CERKL",-0.000394758488422839
"SPATA25",0
"FBXO18",-0.00623488059229011
"AMZ2",-0.00290026734621506
"RBAK-LOC389458",0.0026599713053769
"RFX6",0
"PCDHGA3",0
"SYMPK",-0.000374345928908804
"KRT6A",0
"PWP2",0.0228777709284983
"C16orf95",0.00302390888751265
"YDJC",-0.00356747244713543
"PTER",0.00958875934612278
"KLHDC8A",0
"RTN2",0.000237903115609394
"CDCA2",-0.00287242842124115
"PYCARD",-0.00389964367866469
"GBA3",0
"HMGXB3",-0.00207823138376524
"CDRT15",0
"STARD10",-0.00160238478172024
"CPAMD8",0
"LY6G6F",0
"ELFN2",0.0024438088842991
"VCL",0.00967356706287067
"TNFRSF10D",0.00941311525422468
"CLDN16",-0.0173718647557008
"SERPINB2",0.00533461146929935
"HMGB2",-0.0017449508414314
"ANKRD26",-0.00548023359586112
"PCDHB3",0
"XPR1",0.00569048802281517
"LOC728419",0
"ITPR2",0.0071362650582265
"ADAM33",-0.00328221281364673
"RNASEK",0.00855938771157055
"RUSC1",8.96094110497797e-05
"SRSF7",-0.010919421686285
"UTP14C",0.00191928031010904
"HSDL2",0.00969045964120286
"EIF3L",0.00479408375332561
"CXorf69",-0.00561347946782188
"TMEM5",-0.00198587147750685
"PANX2",-0.000849030072474151
"PLK3",0.00436476929152303
"FSD1L",0.00670075899136376
"GPR114",0
"CEBPD",0.0104001391066654
"ZCCHC13",0
"TMEM139",0
"IGSF21",0
"FTSJD1",0.0023864873138665
"FAM110B",-0.00186348820113124
"PHF10",0.00317592259704233
"UBIAD1",0.002383869265036
"BRIX1",0.00113928733915709
"OR8H2",0
"TNFAIP8L1",-0.0155319668858164
"SUGT1",-0.00351035020338117
"THUMPD3",0.00410105149615875
"FAM159B",0
"PROC",0.00354285701917768
"HFE",0.00397097571138808
"TARDBP",0.00201801411077629
"MYL6B",-6.5242626760883e-05
"CIB1",-2.52278449969024e-05
"CCDC18",-0.00525515953120993
"STX1A",0.00126137249100179
"TNKS1BP1",0.000924623223152641
"TMSB10",0.0226763175575066
"PARM1",-0.00728095197676116
"CPA3",-0.00126227175278971
"CLN3",-0.00224536280881524
"DRG2",0.00823944232082702
"CASP12",0.0040392570733284
"NDUFS8",0.00424561406500886
"C16orf74",-0.00273532614165284
"ZFPM2",0.00204684910361653
"HAUS3",0.01062248160037
"NFATC1",0.000829979248720852
"IGSF6",-0.00148837543763021
"SLC2A10",0.0178603285413464
"SEPT5",-0.00254576116978688
"SH3BGRL2",-0.00399323706657607
"PEMT",0.00406847971071585
"RPL19",0.0244224590839946
"OTOA",0
"OR10G3",0
"CCNYL1",-0.00342575224933451
"AMIGO1",0
"CRHR2",-0.00358061439636147
"ACYP2",0.00557197000926274
"DAAM2",-0.00570453690222325
"GH2",0
"SOX7",-0.00641967679111035
"PUM1",0.00281128344576095
"IPMK",0.0189803342663607
"AXIN2",-0.00790394539857854
"SLC6A11",0
"C4orf33",0.00300222887939844
"DNAJC11",0.015281565843545
"SLC2A3",0.0152164448358891
"KIAA0195",-0.00289685559171783
"CHD1",0.00590323448061046
"FAM13A",-0.00160746399899676
"RBFOX1",0
"WDR45",-0.00154468261389312
"XIRP2",0
"DDO",-0.00885851637913977
"TYRO3",-0.0016080365796598
"CLCNKB",-0.00357940979591758
"EPHA10",-0.017059715883541
"IFNGR1",-0.00601525977404525
"DAXX",0.00191371994428046
"FBXL22",-0.00914656987586784
"INSRR",0
"C6orf163",0.0030953936846721
"NEUROD6",0
"SLC25A11",0.00544861598686673
"PCDHGB3",0.00710485856436106
"IQSEC2",-0.00583724464881434
"PPM1N",0.00318919953825606
"FGF3",0
"PON3",-0.00254051920334201
"SLC25A46",0.0166952303189574
"CLEC14A",-0.000212609788143324
"CISD1",0.0113238925342164
"FRMPD1",0
"FAM122C",0.00669550730705025
"UBXN1",0.00447991979769557
"ZNF362",-0.00422585692342543
"SCARF2",0.00401947331962127
"SULT1A4",0.00746085890702804
"C1QBP",-0.00116806715504364
"SLC9A2",0.00115068623415381
"DGAT2L6",0
"SFTA3",0
"OR52K2",-0.00260279123037522
"GJA5",0
"TMPRSS11E",0.0171000127112241
"GPN2",-0.0011240993512534
"SRPK1",-0.00124736640788734
"PET117",-0.00434784486436759
"SNRPA1",0.00282398291814041
"PDGFB",0
"FAM176A",-0.00656929069383926
"SPRR2G",0
"HIST1H3C",-0.00416999952613752
"PALLD",0.00467408604755055
"ZNF181",0.0142768089287518
"SLC12A7",-0.00153592151398224
"IL1RAPL2",0
"TWF1",0.0220727149996713
"DNAJC5",0.00040852913923225
"B3GALT6",0.0106580334812858
"FBXW4",0.000257750397792941
"BAIAP2L2",0.00067713455720923
"DUS2L",0.00360894783683717
"C10orf105",-0.00147493914139928
"NFIX",0.00353051122312299
"PRM2",0
"FBXO15",-0.000849789454215184
"ZFP106",0.0131581374816054
"MAPKAPK2",0.00272589566423942
"FAM98C",-7.3587407717996e-05
"TRIM14",-0.000418556021722726
"TBC1D20",-0.00497459220476141
"CYHR1",0.0079635154824359
"EML6",-0.000795025451539528
"ODAM",0
"DOC2B",0
"IL17REL",0
"SLC28A3",0.00324339780710915
"ABCG1",-0.00812676934618128
"TYR",-0.00270956945586802
"ZNF812",-0.00801423591896729
"VPS36",0.0142350261236393
"C18orf42",0
"OR51F1",0
"CNTN3",0.00126730677588109
"OR2L2",0
"FOPNL",-0.000958188337751415
"STT3B",-0.000864140855297516
"LOC100287036",-0.00774010311872709
"SOX4",-0.00570444350490233
"UACA",-0.00146776053531598
"STYX",0.0036780581959423
"TMEM182",-0.00483042363392966
"TNFSF8",0.00156263799347511
"NXF5",0
"PNPLA5",-0.0102640796145035
"GSDMB",-0.00350337965153108
"CLDN12",0.00975210777145533
"KIAA0754",-0.00852157474733213
"RPS13",0.0270815175814573
"ERI2",-0.00643213593423998
"RNF6",0.00383028007957891
"GOT1",-0.000902390840694009
"RNF40",0.000823540939790524
"MTMR9",-0.00388618230462503
"ZNF483",-0.0284191675392296
"HIST2H4A",-0.00426920688992871
"CCDC85A",-0.00240931243209852
"MMP2",-0.0015183054850925
"RABIF",0.0134013099497469
"DDX59",0.00544730241055406
"SP110",-0.000821446982717316
"PRPF31",-0.00140139938405563
"PALM",-0.00728095197676116
"IGSF22",0.00156263799347511
"KCNS2",0.000918502355057068
"NUP54",-0.00289910685005692
"FAM9B",0.00159801359427621
"RANGAP1",0.00237009650612649
"TMEM106C",0.00735706415940918
"ATP6V0B",0.000311559712618189
"STAC2",-0.0152125553523327
"CHAF1B",-0.00151985994310662
"CDC42SE1",0.00448542886024559
"CALCR",0
"OR5D14",0
"EPN2",-0.00400162435667672
"NUDT6",0.0101177004729276
"FREM2",-0.0123388483181445
"DYNLRB1",0.0145276616459991
"RAB11B",0.00104798711242121
"GHRH",0
"WDR96",0.00156760024361442
"OR4A16",0
"ZNF623",0.00356414325687844
"KLF2",-0.00387170716635697
"GPX5",0
"ZNF141",-0.00725250071585508
"PADI6",0
"TPM3",0.0119798070340544
"LPL",0
"ARL8B",0.00645399139755105
"SEPN1",-0.00118429787190615
"SLC15A4",0.00115309544787986
"C19orf52",0.00046237530832304
"CCDC148",-0.0101172448898551
"ATF4",0.00152999184174156
"CHAC1",-0.00180190714105436
"HIST3H2BB",0
"IQCJ",0
"ANKRD34C",-0.0115356753164469
"IGLON5",0.00867871276404015
"P2RX1",-0.00791117786026776
"KLRC2",-0.0019596673993527
"SLC35C1",0.00509892338399608
"NTHL1",0.00316079236254149
"SOAT2",0
"TBC1D3H",-0.0104291603915799
"RNF130",0.00170804840578057
"ZAN",0
"C1orf187",0
"DNAJC24",-0.00619216673656516
"SNX16",-0.00268383376396825
"GKN2",0
"NEBL",-0.00463197767936015
"ANXA6",0.00030910057916619
"GGCT",-0.000888949698503845
"GLG1",-0.00677514569034025
"ATXN2",0.0110187182521236
"SHPK",-0.00100430841274205
"MARCH3",0.000307395647472359
"ZNF69",0.0172574950167159
"NBPF15",0.00359579567720649
"MYLK",0.0114143793367822
"POLR2A",0.0211451591020498
"C14orf39",0
"CDKAL1",0.000520745780720161
"LCE2C",0
"ZNF514",-0.0071666838251844
"PTGFRN",0.0056155934246151
"ZBTB1",-0.00266996418399503
"PROX1",0
"NADSYN1",-0.00476259947437852
"CHCHD3",-0.00210457188973482
"SBNO2",-0.00291333370375069
"BAK1",-0.00130756823749416
"PROS1",-0.0048376213177234
"C12orf23",0.00772473821455991
"CARHSP1",2.89745541118166e-05
"DEGS2",0
"TOR1B",0.00258492605630922
"EIF3K",-0.0015475699264242
"CKAP2L",-0.0017823985490603
"CSF2RA",-0.010960537257205
"CD300A",0
"ASTN2",-0.022252596377062
"GLT25D2",-0.00065418496013341
"C9orf125",-0.00550244078106359
"SCYL2",0.0114222289294124
"POM121L2",0
"SPATC1",0
"PTH2",0
"SLTM",0.0196166174826624
"HCRTR1",0
"PKNOX2",0
"PLEKHF2",-0.00115605846545288
"HAGH",-0.00291791053327066
"C3orf43",-0.00512052466084194
"NEK1",-0.00419417948550617
"MARVELD2",-0.00556046336690781
"ELFN1",-0.00866058816143093
"KIR2DS4",0
"EHBP1",0.00727980091994627
"TMEM102",0
"SS18L2",0.00234162763114774
"TARM1",-0.00501940795718987
"IQCF6",0
"MARCH6",0.00290572065882603
"GBX1",0
"NLRC3",-0.0158537273139242
"CAPNS1",0.0225950731559274
"OSTC",0.00635136407713483
"PPP1R7",0.00875769495069258
"TMEM63C",0
"HLA-DRA",0
"TBL2",-0.00130514970140006
"KLRB1",-0.000609848196877558
"STRA8",0
"CATSPERG",0
"PRAMEF5",0
"C13orf33",-0.00435450962592923
"RAD51AP1",-0.00423905269043073
"STXBP1",0.00807007513011187
"SEC14L6",0
"NUDT4",-0.00392113679816161
"C11orf54",-0.0032145816303257
"FAS",0.0104739921387506
"CEP76",-0.00245102690726983
"DDT",0.0039466397170209
"FSHB",0
"ALG1",-0.00400374118034077
"ATP10D",0.00433281327596309
"KLHL30",-0.0125578921226335
"GDAP1L1",-0.00575213120921205
"RBP3",-0.00125856285825778
"TRIM43",-0.00127347993945768
"GLDC",0
"OR6C76",0
"PSD2",0
"ZNF713",-0.0242782832964035
"RNF180",-0.00271903921916218
"CRYBB1",0
"OPHN1",-0.0176112187006751
"NRG4",-0.00107795037742179
"TMCO5A",0
"LRR1",-0.000208124820458546
"NMD3",-0.000898092226982041
"PYCR2",-0.00449108978618748
"OR2D3",0.00190051594109921
"EXOSC5",0.00876849004905696
"C3orf45",0.0174132276230937
"ASB4",-0.0140494362080748
"MORN2",-0.00435659397409905
"PGBD2",0.00489189284445476
"C20orf197",0
"OR2T8",0
"COMMD7",0.00665073430109953
"PCDH20",0
"GAGE2B",0
"DNAL4",-0.00453727600691923
"ARSK",0.00192812971670009
"PLA2G10",-0.00478847875259665
"FERMT2",0.0111413029926632
"SEC14L1",0.0110611433746629
"LYZL4",0
"PRKCH",0.00440258867057416
"PLK5",0
"EPC2",0.00112867780194922
"KCNG4",0
"SULT2B1",-0.00440280766164342
"FOLH1",0
"IL20",0
"SRSF4",0.00843836121420696
"ART4",0
"XRCC4",-0.00406217726945663
"F2R",-0.000689262537682049
"PIN1",0.00262638042511951
"MED26",-0.00116928211857382
"CRNKL1",-0.00321409739874232
"RGL1",0.00122339248474763
"ZNF511",-5.90778621144499e-05
"CPO",0
"TSPAN19",0
"PROK1",0
"PSG1",0.0100790001087194
"DTNBP1",-0.00448509727324928
"MC1R",2.17169561184237e-06
"C19orf60",0.00401234179112003
"DYNLT1",0.0192007476640507
"HDAC1",-0.0106556205689608
"TMOD3",-0.00641011712739489
"RGL4",-0.0087186550725876
"KIAA1239",0
"LOC100507096",0
"FLOT2",0.0167919029657095
"SLC24A4",-0.0263419478625894
"ZNF205",0.00141910354785838
"C5orf25",-0.00112706466396027
"MRPL37",-0.00890673220728024
"VAV1",0
"AP4B1",0.00487801357662561
"HLA-DRB5",0
"PRDM14",-0.0120816983042886
"SMYD3",0.0154050691662602
"R3HCC1",-0.000444605929729629
"IGF1R",-0.00206928120417564
"TMEM179",0
"XRN2",-0.00466282308965618
"IRX6",0
"HNF1A",0.0044588024877353
"MYC",-0.00152794707554362
"MRS2",-0.00121150823905407
"SYNC",0.0170441327308916
"FOCAD",0.00719571819751188
"FAM122B",-0.00215248130948768
"CLEC2D",-0.00840873805270241
"LEP",-0.0162525187687839
"GNG13",0
"MOB2",0.0196857375213064
